MonDO axiom predicate,predicate label,"MonDO axiom ""some values from"" object",object label,count
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0001669,,47
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0001710,,47
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000486,,46
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0000236,,45
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0000982,,45
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0046849,,45
http://purl.obolibrary.org/obo/RO_0009501,realized in response to,http://purl.obolibrary.org/obo/ECTO_0000231,,44
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0012735,,44
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0002203,,44
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0003129,,44
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0001324,,43
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0000946,,43
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0002257,,43
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0006790,,43
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0004349,,42
http://purl.obolibrary.org/obo/RO_0004027,disease has inflammation site,http://purl.obolibrary.org/obo/UBERON_0000955,,42
http://purl.obolibrary.org/obo/RO_0004022,disease has basis in feature,http://purl.obolibrary.org/obo/HP_0000044,,42
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://purl.obolibrary.org/obo/CHEBI_35143,,42
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0001903,,41
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0010442,,41
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0011818,,41
http://purl.obolibrary.org/obo/RO_0004022,disease has basis in feature,http://purl.obolibrary.org/obo/MONDO_0005108,,41
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0006954,,41
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://purl.obolibrary.org/obo/GO_0061702,,41
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://purl.obolibrary.org/obo/PR_000006537,,41
http://purl.obolibrary.org/obo/RO_0004028,realized in response to stimulus,http://purl.obolibrary.org/obo/NCBITaxon_4751,,40
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0000310,,40
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0006909,,40
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0010259,,40
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0005977,,40
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://purl.obolibrary.org/obo/CL_0000234,,40
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0008019,,39
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0001690,,39
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0002394,,39
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0004908,,39
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0007165,,39
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0008202,,39
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0120054,,39
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0010442,,39
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0002315,,38
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0002829,,38
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0001043,,38
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0002199,,38
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0002097,,37
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0030317,,37
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0001010,,37
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0001155,,36
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0005409,,36
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0005216,,36
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0006778,,36
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0008015,,36
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0032543,,36
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0060235,,36
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0001339,,36
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0000785,,35
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/MONDO_0100035,,35
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0006493,,35
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0000586,,34
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0003824,,34
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0009125,,34
http://purl.obolibrary.org/obo/RO_0002573,has modifier,http://purl.obolibrary.org/obo/MONDO_0024497,,33
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/MONDO_0005093,,32
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/MONDO_0018398,,32
http://purl.obolibrary.org/obo/RO_0004027,disease has inflammation site,http://purl.obolibrary.org/obo/UBERON_0001768,,32
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0002133,,32
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0035549,,32
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0006281,,32
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0006705,,32
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0007435,,32
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0000945,,31
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0001555,,31
http://purl.obolibrary.org/obo/RO_0002573,has modifier,http://purl.obolibrary.org/obo/SO_1000008,,31
http://purl.obolibrary.org/obo/BFO_0000054,is realized by,http://purl.obolibrary.org/obo/NCIT_C19085,,31
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0000071,,30
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0000125,,30
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000528,,30
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000568,,30
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0002012,,30
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0012652,,30
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0070293,,30
http://purl.obolibrary.org/obo/RO_0002573,has modifier,http://purl.obolibrary.org/obo/MONDO_0024495,,30
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0000953,,30
http://purl.obolibrary.org/obo/RO_0004027,disease has inflammation site,http://purl.obolibrary.org/obo/UBERON_0000964,,29
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0001255,,29
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0001643,,29
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0000084,,28
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0000004,,28
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0006631,,28
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0007601,,28
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0000252,,28
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0007773,,28
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0001824,,27
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0000947,,27
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0030431,,27
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0016068,,27
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/CL_0000148,,26
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0002789,,26
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/MONDO_0002516,,26
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0006766,,26
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0006956,,26
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://purl.obolibrary.org/obo/GO_0005581,,26
http://purl.obolibrary.org/obo/RO_0004027,disease has inflammation site,http://purl.obolibrary.org/obo/UBERON_0000982,,25
http://purl.obolibrary.org/obo/RO_0004027,disease has inflammation site,http://purl.obolibrary.org/obo/UBERON_0002113,,25
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0001042,,25
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0001897,,25
http://purl.obolibrary.org/obo/RO_0004024,disease causes disruption of,http://purl.obolibrary.org/obo/GO_0061337,,25
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0000096,,25
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0006487,,25
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://purl.obolibrary.org/obo/CL_0000097,,25
http://purl.obolibrary.org/obo/RO_0002573,has modifier,http://purl.obolibrary.org/obo/HP_0003581,,25
http://purl.obolibrary.org/obo/RO_0004027,disease has inflammation site,http://purl.obolibrary.org/obo/UBERON_0001811,,24
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0001027,,24
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0001705,,24
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0010011,,24
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0005777,,24
http://purl.obolibrary.org/obo/RO_0002573,has modifier,http://purl.obolibrary.org/obo/MONDO_0024493,,24
http://purl.obolibrary.org/obo/mondo#disease_causes_feature,http://purl.obolibrary.org/obo/mondo#disease_causes_feature,http://purl.obolibrary.org/obo/MONDO_0001106,,24
http://purl.obolibrary.org/obo/RO_0004030,disease arises from structure,http://purl.obolibrary.org/obo/UBERON_0000924,,23
http://purl.obolibrary.org/obo/RO_0004028,realized in response to stimulus,http://purl.obolibrary.org/obo/NCBITaxon_1763,,23
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0000002,,23
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0000941,,23
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0001756,,23
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0006742,,23
http://purl.obolibrary.org/obo/RO_0004022,disease has basis in feature,http://purl.obolibrary.org/obo/HP_0006476,,23
http://purl.obolibrary.org/obo/RO_0004021,disease has basis in disruption of,http://purl.obolibrary.org/obo/GO_0035773,,23
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://identifiers.org/hgnc/6342,,23
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://purl.obolibrary.org/obo/CL_0000169,,23
http://purl.obolibrary.org/obo/RO_0004020,disease has basis in dysfunction of,http://purl.obolibrary.org/obo/GO_0005652,,23
http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/mondo#disease_has_major_feature,http://purl.obolibrary.org/obo/HP_0000271,,23
http://purl.obolibrary.org/obo/mondo#disease_causes_feature,http://purl.obolibrary.org/obo/mondo#disease_causes_feature,http://purl.obolibrary.org/obo/MONDO_0012819,,23
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000093,,22
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000842,,22
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0000969,,22
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0003073,,22
http://purl.obolibrary.org/obo/RO_0002573,has modifier,http://purl.obolibrary.org/obo/PATO_0002132,,22
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/HP_0001597,,21
http://purl.obolibrary.org/obo/RO_0004029,disease has feature,http://purl.obolibrary.org/obo/MONDO_0005872,,21
http://purl.obolibrary.org/obo/RO_0004027,disease has inflammation site,http://purl.obolibrary.org/obo/UBERON_0000160,,21
http://purl.obolibrary.org/obo/RO_0004027,disease has inflammation site,http://purl.obolibrary.org/obo/UBERON_0002385,,21
http://purl.obolibrary.org/obo/RO_0004026,disease has location,http://purl.obolibrary.org/obo/UBERON_0000383,,21
