"","mid","ml","approxDepth","pathFamily","assertionOrientation","assertedPredicate","versionedIcd","iplstr"
"161","MONDO:0008903","lung cancer",16,"mondo->icd","forward","mydata:mdbxr","ICD10CM:C34.3","Malignant neoplasm of lower lobe, bronchus or lung"
"162","MONDO:0008903","lung cancer",16,"mondo->icd","forward","mydata:mdbxr","ICD10CM:C34.30","Malignant neoplasm of lower lobe, unspecified bronchus or lung"
"163","MONDO:0008903","lung cancer",16,"mondo->icd","forward","mydata:mdbxr","ICD10CM:C34.31","Malignant neoplasm of lower lobe, right bronchus or lung"
"164","MONDO:0008903","lung cancer",16,"mondo->icd","forward","mydata:mdbxr","ICD10CM:C34.2","Malignant neoplasm of middle lobe, bronchus or lung"
"165","MONDO:0004660","lung carcinoma in situ",23,"mondo->CUI->icd","forward","skos:closeMatch","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"166","MONDO:0006277","lung lymphangioleiomyomatosis",29,"mondo->CUI->icd","forward","skos:exactMatch","ICD9CM:516.4","Lymphangioleiomyomatosis"
"167","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD9CM:162.8","Malignant neoplasm of other parts of bronchus or lung"
"168","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD9CM:162.3","Malignant neoplasm of upper lobe, bronchus or lung"
"169","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD9CM:162.4","Malignant neoplasm of middle lobe, bronchus or lung"
"170","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD9CM:162.5","Malignant neoplasm of lower lobe, bronchus or lung"
"171","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.02","Malignant neoplasm of left main bronchus"
"172","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.0","Malignant neoplasm of main bronchus"
"173","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.00","Malignant neoplasm of unspecified main bronchus"
"174","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","forward","skos:exactMatch","ICD10CM:C34.01","Malignant neoplasm of right main bronchus"
"175","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.02","Malignant neoplasm of left main bronchus"
"176","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.0","Malignant neoplasm of main bronchus"
"177","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.00","Malignant neoplasm of unspecified main bronchus"
"178","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","forward","mydata:mdbxr","ICD10CM:C34.01","Malignant neoplasm of right main bronchus"
"179","MONDO:0004660","lung carcinoma in situ",23,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"180","MONDO:0004660","lung carcinoma in situ",23,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"181","MONDO:0004660","lung carcinoma in situ",23,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"182","MONDO:0004660","lung carcinoma in situ",23,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"183","MONDO:0006277","lung lymphangioleiomyomatosis",29,"mondo->CUI->icd","forward","skos:exactMatch","ICD10CM:J84.81","Lymphangioleiomyomatosis"
"184","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.12","Malignant neoplasm of upper lobe, left bronchus or lung"
"185","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.1","Malignant neoplasm of upper lobe, bronchus or lung"
"186","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.10","Malignant neoplasm of upper lobe, unspecified bronchus or lung"
"187","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.11","Malignant neoplasm of upper lobe, right bronchus or lung"
"188","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.2","Malignant neoplasm of middle lobe, bronchus or lung"
"189","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.32","Malignant neoplasm of lower lobe, left bronchus or lung"
"190","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.3","Malignant neoplasm of lower lobe, bronchus or lung"
"191","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.30","Malignant neoplasm of lower lobe, unspecified bronchus or lung"
"192","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.31","Malignant neoplasm of lower lobe, right bronchus or lung"
"193","MONDO:0008903","lung cancer",16,"mondo->CUI->icd","forward","skos:closeMatch","ICD10CM:C34.90","Malignant neoplasm of unspecified part of unspecified bronchus or lung"
"194","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","reverse","owl:equivalentClass","ICD10CM:C34.02","Malignant neoplasm of left main bronchus"
"195","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","reverse","owl:equivalentClass","ICD10CM:C34.0","Malignant neoplasm of main bronchus"
"196","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","reverse","owl:equivalentClass","ICD10CM:C34.00","Malignant neoplasm of unspecified main bronchus"
"197","MONDO:0004332","lung hilum cancer",18,"mondo->CUI->icd","reverse","owl:equivalentClass","ICD10CM:C34.01","Malignant neoplasm of right main bronchus"
"198","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"199","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"200","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"201","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"202","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"203","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"204","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:231.2","Carcinoma in situ of bronchus and lung"
"205","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:197.0","Secondary malignant neoplasm of lung"
"206","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:176.4","Kaposi's sarcoma, lung"
"207","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:162.4","Malignant neoplasm of middle lobe, bronchus or lung"
"208","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:162.5","Malignant neoplasm of lower lobe, bronchus or lung"
"209","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD9CM:162.3","Malignant neoplasm of upper lobe, bronchus or lung"
"210","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD9CM:162.4","Malignant neoplasm of middle lobe, bronchus or lung"
"211","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD9CM:162.5","Malignant neoplasm of lower lobe, bronchus or lung"
"212","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD9CM:162.3","Malignant neoplasm of upper lobe, bronchus or lung"
"213","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:197.0","Secondary malignant neoplasm of lung"
"214","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:176.4","Kaposi's sarcoma, lung"
"215","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:162.4","Malignant neoplasm of middle lobe, bronchus or lung"
"216","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:162.5","Malignant neoplasm of lower lobe, bronchus or lung"
"217","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD9CM:162.3","Malignant neoplasm of upper lobe, bronchus or lung"
"218","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:197.0","Secondary malignant neoplasm of lung"
"219","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:176.4","Kaposi's sarcoma, lung"
"220","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:162.4","Malignant neoplasm of middle lobe, bronchus or lung"
"221","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:162.5","Malignant neoplasm of lower lobe, bronchus or lung"
"222","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD9CM:162.3","Malignant neoplasm of upper lobe, bronchus or lung"
"223","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"224","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"225","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"226","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"227","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"228","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"229","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"230","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:closeMatch","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"231","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"232","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"233","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"234","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"235","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"236","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"237","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"238","MONDO:0004660","lung carcinoma in situ",23,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"239","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"240","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"241","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"242","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"243","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"244","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"245","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"246","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","skos:exactMatch","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"247","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.20","Carcinoma in situ of unspecified bronchus and lung"
"248","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.2","Carcinoma in situ of bronchus and lung"
"249","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.21","Carcinoma in situ of right bronchus and lung"
"250","MONDO:0000375","bronchus carcinoma in situ",28,"mondo->snomed->CUI->icd","forward","mydata:mdbxr","ICD10CM:D02.22","Carcinoma in situ of left bronchus and lung"
"251","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C78.02","Secondary malignant neoplasm of left lung"
"252","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C78.0","Secondary malignant neoplasm of lung"
"253","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C78.00","Secondary malignant neoplasm of unspecified lung"
"254","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C78.01","Secondary malignant neoplasm of right lung"
"255","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.90","Malignant neoplasm of unspecified part of unspecified bronchus or lung"
"256","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.8","Malignant neoplasm of overlapping sites of bronchus and lung"
"257","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.82","Malignant neoplasm of overlapping sites of left bronchus and lung"
"258","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.80","Malignant neoplasm of overlapping sites of unspecified bronchus and lung"
"259","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.81","Malignant neoplasm of overlapping sites of right bronchus and lung"
"260","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C46.5","Kaposi's sarcoma of lung"
"261","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C46.50","Kaposi's sarcoma of unspecified lung"
"262","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C46.51","Kaposi's sarcoma of right lung"
"263","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C46.52","Kaposi's sarcoma of left lung"
"264","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.2","Malignant neoplasm of middle lobe, bronchus or lung"
"265","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.32","Malignant neoplasm of lower lobe, left bronchus or lung"
"266","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.3","Malignant neoplasm of lower lobe, bronchus or lung"
"267","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.30","Malignant neoplasm of lower lobe, unspecified bronchus or lung"
"268","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.31","Malignant neoplasm of lower lobe, right bronchus or lung"
"269","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.12","Malignant neoplasm of upper lobe, left bronchus or lung"
"270","MONDO:0008903","lung cancer",16,"mondo->snomed->CUI->icd","forward","owl:equivalentClass","ICD10CM:C34.1","Malignant neoplasm of upper lobe, bronchus or lung"
